#   x       y(x)            y(x)^2       classical p(x)      V
  2.761  1.66101226e-02  2.75896174e-04  0.00000000e+00    3.811561
  2.762  1.65643171e-02  2.74376600e-04  0.00000000e+00    3.814322
  2.763  1.65186213e-02  2.72864849e-04  0.00000000e+00    3.817084
  2.764  1.64730351e-02  2.71360885e-04  0.00000000e+00    3.819848
  2.765  1.64275583e-02  2.69864671e-04  0.00000000e+00    3.822613
  2.766  1.63821906e-02  2.68376170e-04  0.00000000e+00    3.825378
  2.767  1.63369319e-02  2.66895345e-04  0.00000000e+00    3.828144
  2.768  1.62917820e-02  2.65422160e-04  0.00000000e+00    3.830912
  2.769  1.62467406e-02  2.63956579e-04  0.00000000e+00    3.833681
  2.770  1.62018075e-02  2.62498565e-04  0.00000000e+00    3.836450
  2.771  1.61569825e-02  2.61048083e-04  0.00000000e+00    3.839220
  2.772  1.61122654e-02  2.59605096e-04  0.00000000e+00    3.841992
  2.773  1.60676560e-02  2.58169569e-04  0.00000000e+00    3.844765
  2.774  1.60231541e-02  2.56741467e-04  0.00000000e+00    3.847538
  2.775  1.59787595e-02  2.55320754e-04  0.00000000e+00    3.850312
  2.776  1.59344719e-02  2.53907395e-04  0.00000000e+00    3.853088
  2.777  1.58902912e-02  2.52501355e-04  0.00000000e+00    3.855865
  2.778  1.58462172e-02  2.51102599e-04  0.00000000e+00    3.858642
  2.779  1.58022496e-02  2.49711091e-04  0.00000000e+00    3.861420
  2.780  1.57583882e-02  2.48326799e-04  0.00000000e+00    3.864200
  2.781  1.57146329e-02  2.46949686e-04  0.00000000e+00    3.866981
  2.782  1.56709833e-02  2.45579719e-04  0.00000000e+00    3.869762
  2.783  1.56274394e-02  2.44216863e-04  0.00000000e+00    3.872544
  2.784  1.55840009e-02  2.42861085e-04  0.00000000e+00    3.875328
  2.785  1.55406677e-02  2.41512351e-04  0.00000000e+00    3.878113
  2.786  1.54974394e-02  2.40170627e-04  0.00000000e+00    3.880898
  2.787  1.54543159e-02  2.38835878e-04  0.00000000e+00    3.883684
  2.788  1.54112969e-02  2.37508073e-04  0.00000000e+00    3.886472
  2.789  1.53683824e-02  2.36187177e-04  0.00000000e+00    3.889261
  2.790  1.53255720e-02  2.34873158e-04  0.00000000e+00    3.892050
  2.791  1.52828656e-02  2.33565982e-04  0.00000000e+00    3.894840
  2.792  1.52402630e-02  2.32265616e-04  0.00000000e+00    3.897632
  2.793  1.51977639e-02  2.30972029e-04  0.00000000e+00    3.900425
  2.794  1.51553682e-02  2.29685186e-04  0.00000000e+00    3.903218
  2.795  1.51130757e-02  2.28405056e-04  0.00000000e+00    3.906012
  2.796  1.50708861e-02  2.27131607e-04  0.00000000e+00    3.908808
  2.797  1.50287992e-02  2.25864806e-04  0.00000000e+00    3.911605
  2.798  1.49868149e-02  2.24604621e-04  0.00000000e+00    3.914402
  2.799  1.49449329e-02  2.23351020e-04  0.00000000e+00    3.917200
  2.800  1.49031531e-02  2.22103972e-04  0.00000000e+00    3.920000
  2.801  1.48614752e-02  2.20863445e-04  0.00000000e+00    3.922801
  2.802  1.48198990e-02  2.19629408e-04  0.00000000e+00    3.925602
  2.803  1.47784244e-02  2.18401828e-04  0.00000000e+00    3.928404
  2.804  1.47370511e-02  2.17180676e-04  0.00000000e+00    3.931208
  2.805  1.46957790e-02  2.15965919e-04  0.00000000e+00    3.934013
  2.806  1.46546077e-02  2.14757528e-04  0.00000000e+00    3.936818
  2.807  1.46135372e-02  2.13555471e-04  0.00000000e+00    3.939624
  2.808  1.45725673e-02  2.12359717e-04  0.00000000e+00    3.942432
  2.809  1.45316976e-02  2.11170236e-04  0.00000000e+00    3.945241
  2.810  1.44909281e-02  2.09986998e-04  0.00000000e+00    3.948050
  2.811  1.44502586e-02  2.08809972e-04  0.00000000e+00    3.950860
  2.812  1.44096887e-02  2.07639129e-04  0.00000000e+00    3.953672
  2.813  1.43692184e-02  2.06474437e-04  0.00000000e+00    3.956485
  2.814  1.43288474e-02  2.05315868e-04  0.00000000e+00    3.959298
  2.815  1.42885756e-02  2.04163392e-04  0.00000000e+00    3.962112
  2.816  1.42484027e-02  2.03016979e-04  0.00000000e+00    3.964928
  2.817  1.42083285e-02  2.01876599e-04  0.00000000e+00    3.967745
  2.818  1.41683529e-02  2.00742224e-04  0.00000000e+00    3.970562
  2.819  1.41284756e-02  1.99613823e-04  0.00000000e+00    3.973380
  2.820  1.40886965e-02  1.98491368e-04  0.00000000e+00    3.976200
  2.821  1.40490153e-02  1.97374831e-04  0.00000000e+00    3.979021
  2.822  1.40094319e-02  1.96264181e-04  0.00000000e+00    3.981842
  2.823  1.39699460e-02  1.95159391e-04  0.00000000e+00    3.984665
  2.824  1.39305575e-02  1.94060432e-04  0.00000000e+00    3.987488
  2.825  1.38912661e-02  1.92967275e-04  0.00000000e+00    3.990313
  2.826  1.38520718e-02  1.91879892e-04  0.00000000e+00    3.993138
  2.827  1.38129742e-02  1.90798255e-04  0.00000000e+00    3.995964
  2.828  1.37739731e-02  1.89722336e-04  0.00000000e+00    3.998792
  2.829  1.37350685e-02  1.88652107e-04  0.00000000e+00    4.001621
  2.830  1.36962601e-02  1.87587540e-04  0.00000000e+00    4.004450
  2.831  1.36575476e-02  1.86528607e-04  0.00000000e+00    4.007281
  2.832  1.36189310e-02  1.85475281e-04  0.00000000e+00    4.010112
  2.833  1.35804099e-02  1.84427534e-04  0.00000000e+00    4.012945
  2.834  1.35419843e-02  1.83385339e-04  0.00000000e+00    4.015778
  2.835  1.35036539e-02  1.82348668e-04  0.00000000e+00    4.018612
  2.836  1.34654185e-02  1.81317496e-04  0.00000000e+00    4.021448
  2.837  1.34272780e-02  1.80291794e-04  0.00000000e+00    4.024285
  2.838  1.33892321e-02  1.79271536e-04  0.00000000e+00    4.027122
  2.839  1.33512806e-02  1.78256694e-04  0.00000000e+00    4.029960
  2.840  1.33134234e-02  1.77247244e-04  0.00000000e+00    4.032800
  2.841  1.32756603e-02  1.76243157e-04  0.00000000e+00    4.035641
  2.842  1.32379911e-02  1.75244408e-04  0.00000000e+00    4.038482
  2.843  1.32004155e-02  1.74250970e-04  0.00000000e+00    4.041324
  2.844  1.31629334e-02  1.73262817e-04  0.00000000e+00    4.044168
  2.845  1.31255447e-02  1.72279923e-04  0.00000000e+00    4.047013
  2.846  1.30882490e-02  1.71302263e-04  0.00000000e+00    4.049858
  2.847  1.30510463e-02  1.70329810e-04  0.00000000e+00    4.052704
  2.848  1.30139363e-02  1.69362538e-04  0.00000000e+00    4.055552
  2.849  1.29769189e-02  1.68400423e-04  0.00000000e+00    4.058401
  2.850  1.29399938e-02  1.67443439e-04  0.00000000e+00    4.061250
  2.851  1.29031608e-02  1.66491560e-04  0.00000000e+00    4.064101
  2.852  1.28664199e-02  1.65544761e-04  0.00000000e+00    4.066952
  2.853  1.28297707e-02  1.64603017e-04  0.00000000e+00    4.069805
  2.854  1.27932131e-02  1.63666303e-04  0.00000000e+00    4.072658
  2.855  1.27567470e-02  1.62734594e-04  0.00000000e+00    4.075513
  2.856  1.27203721e-02  1.61807865e-04  0.00000000e+00    4.078368
  2.857  1.26840882e-02  1.60886093e-04  0.00000000e+00    4.081225
  2.858  1.26478951e-02  1.59969251e-04  0.00000000e+00    4.084082
  2.859  1.26117927e-02  1.59057316e-04  0.00000000e+00    4.086940
  2.860  1.25757808e-02  1.58150263e-04  0.00000000e+00    4.089800
  2.861  1.25398592e-02  1.57248069e-04  0.00000000e+00    4.092661
  2.862  1.25040277e-02  1.56350708e-04  0.00000000e+00    4.095522
  2.863  1.24682861e-02  1.55458158e-04  0.00000000e+00    4.098384
  2.864  1.24326342e-02  1.54570394e-04  0.00000000e+00    4.101248
  2.865  1.23970719e-02  1.53687392e-04  0.00000000e+00    4.104113
  2.866  1.23615989e-02  1.52809128e-04  0.00000000e+00    4.106978
  2.867  1.23262152e-02  1.51935580e-04  0.00000000e+00    4.109845
  2.868  1.22909204e-02  1.51066723e-04  0.00000000e+00    4.112712
  2.869  1.22557144e-02  1.50202535e-04  0.00000000e+00    4.115581
  2.870  1.22205970e-02  1.49342991e-04  0.00000000e+00    4.118450
  2.871  1.21855681e-02  1.48488070e-04  0.00000000e+00    4.121321
  2.872  1.21506274e-02  1.47637747e-04  0.00000000e+00    4.124192
  2.873  1.21157748e-02  1.46791999e-04  0.00000000e+00    4.127065
  2.874  1.20810101e-02  1.45950805e-04  0.00000000e+00    4.129938
  2.875  1.20463331e-02  1.45114141e-04  0.00000000e+00    4.132812
  2.876  1.20117436e-02  1.44281985e-04  0.00000000e+00    4.135688
  2.877  1.19772415e-02  1.43454314e-04  0.00000000e+00    4.138565
  2.878  1.19428265e-02  1.42631105e-04  0.00000000e+00    4.141442
  2.879  1.19084985e-02  1.41812337e-04  0.00000000e+00    4.144321
  2.880  1.18742573e-02  1.40997987e-04  0.00000000e+00    4.147200
  2.881  1.18401027e-02  1.40188033e-04  0.00000000e+00    4.150081
  2.882  1.18060346e-02  1.39382453e-04  0.00000000e+00    4.152962
  2.883  1.17720527e-02  1.38581225e-04  0.00000000e+00    4.155844
  2.884  1.17381569e-02  1.37784327e-04  0.00000000e+00    4.158728
  2.885  1.17043470e-02  1.36991738e-04  0.00000000e+00    4.161613
  2.886  1.16706227e-02  1.36203435e-04  0.00000000e+00    4.164498
  2.887  1.16369841e-02  1.35419398e-04  0.00000000e+00    4.167384
  2.888  1.16034307e-02  1.34639605e-04  0.00000000e+00    4.170272
  2.889  1.15699626e-02  1.33864034e-04  0.00000000e+00    4.173161
  2.890  1.15365794e-02  1.33092665e-04  0.00000000e+00    4.176050
  2.891  1.15032811e-02  1.32325476e-04  0.00000000e+00    4.178941
  2.892  1.14700674e-02  1.31562446e-04  0.00000000e+00    4.181832
  2.893  1.14369382e-02  1.30803555e-04  0.00000000e+00    4.184725
  2.894  1.14038932e-02  1.30048781e-04  0.00000000e+00    4.187618
  2.895  1.13709324e-02  1.29298103e-04  0.00000000e+00    4.190512
  2.896  1.13380555e-02  1.28551502e-04  0.00000000e+00    4.193408
  2.897  1.13052623e-02  1.27808956e-04  0.00000000e+00    4.196305
  2.898  1.12725527e-02  1.27070445e-04  0.00000000e+00    4.199202
  2.899  1.12399265e-02  1.26335948e-04  0.00000000e+00    4.202101
  2.900  1.12073836e-02  1.25605446e-04  0.00000000e+00    4.205000
  2.901  1.11749236e-02  1.24878918e-04  0.00000000e+00    4.207901
  2.902  1.11425466e-02  1.24156345e-04  0.00000000e+00    4.210802
  2.903  1.11102522e-02  1.23437705e-04  0.00000000e+00    4.213705
  2.904  1.10780404e-02  1.22722979e-04  0.00000000e+00    4.216608
  2.905  1.10459109e-02  1.22012148e-04  0.00000000e+00    4.219513
  2.906  1.10138636e-02  1.21305192e-04  0.00000000e+00    4.222418
  2.907  1.09818983e-02  1.20602090e-04  0.00000000e+00    4.225325
  2.908  1.09500148e-02  1.19902824e-04  0.00000000e+00    4.228232
  2.909  1.09182129e-02  1.19207374e-04  0.00000000e+00    4.231141
  2.910  1.08864926e-02  1.18515721e-04  0.00000000e+00    4.234050
  2.911  1.08548535e-02  1.17827845e-04  0.00000000e+00    4.236961
  2.912  1.08232956e-02  1.17143727e-04  0.00000000e+00    4.239872
  2.913  1.07918186e-02  1.16463348e-04  0.00000000e+00    4.242785
  2.914  1.07604224e-02  1.15786690e-04  0.00000000e+00    4.245698
  2.915  1.07291068e-02  1.15113732e-04  0.00000000e+00    4.248613
  2.916  1.06978716e-02  1.14444457e-04  0.00000000e+00    4.251528
  2.917  1.06667167e-02  1.13778846e-04  0.00000000e+00    4.254445
  2.918  1.06356419e-02  1.13116879e-04  0.00000000e+00    4.257362
  2.919  1.06046471e-02  1.12458539e-04  0.00000000e+00    4.260281
  2.920  1.05737319e-02  1.11803807e-04  0.00000000e+00    4.263200
  2.921  1.05428964e-02  1.11152665e-04  0.00000000e+00    4.266121
  2.922  1.05121403e-02  1.10505094e-04  0.00000000e+00    4.269042
  2.923  1.04814634e-02  1.09861075e-04  0.00000000e+00    4.271965
  2.924  1.04508656e-02  1.09220592e-04  0.00000000e+00    4.274888
  2.925  1.04203467e-02  1.08583625e-04  0.00000000e+00    4.277813
  2.926  1.03899065e-02  1.07950157e-04  0.00000000e+00    4.280738
  2.927  1.03595449e-02  1.07320171e-04  0.00000000e+00    4.283665
  2.928  1.03292617e-02  1.06693647e-04  0.00000000e+00    4.286592
  2.929  1.02990567e-02  1.06070569e-04  0.00000000e+00    4.289521
  2.930  1.02689298e-02  1.05450918e-04  0.00000000e+00    4.292450
  2.931  1.02388807e-02  1.04834678e-04  0.00000000e+00    4.295381
  2.932  1.02089094e-02  1.04221831e-04  0.00000000e+00    4.298312
  2.933  1.01790156e-02  1.03612359e-04  0.00000000e+00    4.301245
  2.934  1.01491992e-02  1.03006245e-04  0.00000000e+00    4.304178
  2.935  1.01194600e-02  1.02403472e-04  0.00000000e+00    4.307113
  2.936  1.00897979e-02  1.01804022e-04  0.00000000e+00    4.310048
  2.937  1.00602127e-02  1.01207880e-04  0.00000000e+00    4.312985
  2.938  1.00307042e-02  1.00615026e-04  0.00000000e+00    4.315922
  2.939  1.00012722e-02  1.00025446e-04  0.00000000e+00    4.318861
  2.940  9.97191665e-03  9.94391217e-05  0.00000000e+00    4.321800
  2.941  9.94263730e-03  9.88560365e-05  0.00000000e+00    4.324741
  2.942  9.91343401e-03  9.82761738e-05  0.00000000e+00    4.327682
  2.943  9.88430660e-03  9.76995170e-05  0.00000000e+00    4.330624
  2.944  9.85525492e-03  9.71260496e-05  0.00000000e+00    4.333568
  2.945  9.82627880e-03  9.65557551e-05  0.00000000e+00    4.336512
  2.946  9.79737808e-03  9.59886173e-05  0.00000000e+00    4.339458
  2.947  9.76855260e-03  9.54246199e-05  0.00000000e+00    4.342404
  2.948  9.73980218e-03  9.48637465e-05  0.00000000e+00    4.345352
  2.949  9.71112667e-03  9.43059812e-05  0.00000000e+00    4.348300
  2.950  9.68252590e-03  9.37513078e-05  0.00000000e+00    4.351250
  2.951  9.65399971e-03  9.31997105e-05  0.00000000e+00    4.354201
  2.952  9.62554794e-03  9.26511732e-05  0.00000000e+00    4.357152
  2.953  9.59717042e-03  9.21056801e-05  0.00000000e+00    4.360104
  2.954  9.56886700e-03  9.15632156e-05  0.00000000e+00    4.363058
  2.955  9.54063750e-03  9.10237640e-05  0.00000000e+00    4.366013
  2.956  9.51248178e-03  9.04873096e-05  0.00000000e+00    4.368968
  2.957  9.48439966e-03  8.99538369e-05  0.00000000e+00    4.371924
  2.958  9.45639098e-03  8.94233304e-05  0.00000000e+00    4.374882
  2.959  9.42845559e-03  8.88957749e-05  0.00000000e+00    4.377841
  2.960  9.40059333e-03  8.83711550e-05  0.00000000e+00    4.380800
  2.961  9.37280403e-03  8.78494554e-05  0.00000000e+00    4.383760
  2.962  9.34508753e-03  8.73306610e-05  0.00000000e+00    4.386722
  2.963  9.31744368e-03  8.68147567e-05  0.00000000e+00    4.389685
  2.964  9.28987231e-03  8.63017275e-05  0.00000000e+00    4.392648
  2.965  9.26237326e-03  8.57915584e-05  0.00000000e+00    4.395612
  2.966  9.23494638e-03  8.52842346e-05  0.00000000e+00    4.398578
  2.967  9.20759151e-03  8.47797413e-05  0.00000000e+00    4.401544
  2.968  9.18030848e-03  8.42780638e-05  0.00000000e+00    4.404512
  2.969  9.15309714e-03  8.37791873e-05  0.00000000e+00    4.407480
  2.970  9.12595734e-03  8.32830973e-05  0.00000000e+00    4.410450
  2.971  9.09888890e-03  8.27897793e-05  0.00000000e+00    4.413420
  2.972  9.07189169e-03  8.22992188e-05  0.00000000e+00    4.416392
  2.973  9.04496553e-03  8.18114014e-05  0.00000000e+00    4.419364
  2.974  9.01811027e-03  8.13263128e-05  0.00000000e+00    4.422338
  2.975  8.99132575e-03  8.08439388e-05  0.00000000e+00    4.425313
  2.976  8.96461183e-03  8.03642652e-05  0.00000000e+00    4.428288
  2.977  8.93796833e-03  7.98872779e-05  0.00000000e+00    4.431264
  2.978  8.91139511e-03  7.94129629e-05  0.00000000e+00    4.434242
  2.979  8.88489201e-03  7.89413061e-05  0.00000000e+00    4.437221
  2.980  8.85845887e-03  7.84722936e-05  0.00000000e+00    4.440200
  2.981  8.83209554e-03  7.80059117e-05  0.00000000e+00    4.443180
  2.982  8.80580187e-03  7.75421466e-05  0.00000000e+00    4.446162
  2.983  8.77957769e-03  7.70809844e-05  0.00000000e+00    4.449145
  2.984  8.75342286e-03  7.66224117e-05  0.00000000e+00    4.452128
  2.985  8.72733721e-03  7.61664148e-05  0.00000000e+00    4.455112
  2.986  8.70132060e-03  7.57129802e-05  0.00000000e+00    4.458098
  2.987  8.67537287e-03  7.52620945e-05  0.00000000e+00    4.461085
  2.988  8.64949387e-03  7.48137443e-05  0.00000000e+00    4.464072
  2.989  8.62368345e-03  7.43679162e-05  0.00000000e+00    4.467060
  2.990  8.59794144e-03  7.39245971e-05  0.00000000e+00    4.470050
  2.991  8.57226771e-03  7.34837736e-05  0.00000000e+00    4.473041
  2.992  8.54666209e-03  7.30454328e-05  0.00000000e+00    4.476032
  2.993  8.52112443e-03  7.26095616e-05  0.00000000e+00    4.479024
  2.994  8.49565459e-03  7.21761468e-05  0.00000000e+00    4.482018
  2.995  8.47025240e-03  7.17451757e-05  0.00000000e+00    4.485013
  2.996  8.44491772e-03  7.13166353e-05  0.00000000e+00    4.488008
  2.997  8.41965040e-03  7.08905129e-05  0.00000000e+00    4.491004
  2.998  8.39445029e-03  7.04667956e-05  0.00000000e+00    4.494002
  2.999  8.36931723e-03  7.00454709e-05  0.00000000e+00    4.497001
  3.000  8.34425107e-03  6.96265260e-05  0.00000000e+00    4.500000
  3.001  8.31925167e-03  6.92099484e-05  0.00000000e+00    4.503000
  3.002  8.29431887e-03  6.87957256e-05  0.00000000e+00    4.506002
  3.003  8.26945253e-03  6.83838452e-05  0.00000000e+00    4.509005
  3.004  8.24465249e-03  6.79742947e-05  0.00000000e+00    4.512008
  3.005  8.21991861e-03  6.75670619e-05  0.00000000e+00    4.515013
  3.006  8.19525073e-03  6.71621346e-05  0.00000000e+00    4.518018
  3.007  8.17064871e-03  6.67595004e-05  0.00000000e+00    4.521025
  3.008  8.14611240e-03  6.63591473e-05  0.00000000e+00    4.524032
  3.009  8.12164165e-03  6.59610631e-05  0.00000000e+00    4.527041
  3.010  8.09723631e-03  6.55652359e-05  0.00000000e+00    4.530050
  3.011  8.07289624e-03  6.51716537e-05  0.00000000e+00    4.533061
  3.012  8.04862128e-03  6.47803045e-05  0.00000000e+00    4.536072
  3.013  8.02441130e-03  6.43911766e-05  0.00000000e+00    4.539084
  3.014  8.00026613e-03  6.40042582e-05  0.00000000e+00    4.542098
  3.015  7.97618564e-03  6.36195374e-05  0.00000000e+00    4.545113
  3.016  7.95216968e-03  6.32370027e-05  0.00000000e+00    4.548128
  3.017  7.92821811e-03  6.28566423e-05  0.00000000e+00    4.551144
  3.018  7.90433077e-03  6.24784449e-05  0.00000000e+00    4.554162
  3.019  7.88050752e-03  6.21023987e-05  0.00000000e+00    4.557181
  3.020  7.85674821e-03  6.17284925e-05  0.00000000e+00    4.560200
  3.021  7.83305271e-03  6.13567147e-05  0.00000000e+00    4.563220
  3.022  7.80942086e-03  6.09870542e-05  0.00000000e+00    4.566242
  3.023  7.78585252e-03  6.06194995e-05  0.00000000e+00    4.569265
  3.024  7.76234755e-03  6.02540395e-05  0.00000000e+00    4.572288
  3.025  7.73890580e-03  5.98906629e-05  0.00000000e+00    4.575312
  3.026  7.71552712e-03  5.95293587e-05  0.00000000e+00    4.578338
  3.027  7.69221138e-03  5.91701159e-05  0.00000000e+00    4.581365
  3.028  7.66895842e-03  5.88129233e-05  0.00000000e+00    4.584392
  3.029  7.64576812e-03  5.84577701e-05  0.00000000e+00    4.587420
  3.030  7.62264031e-03  5.81046453e-05  0.00000000e+00    4.590450
  3.031  7.59957487e-03  5.77535382e-05  0.00000000e+00    4.593481
  3.032  7.57657164e-03  5.74044379e-05  0.00000000e+00    4.596512
  3.033  7.55363049e-03  5.70573336e-05  0.00000000e+00    4.599544
  3.034  7.53075127e-03  5.67122147e-05  0.00000000e+00    4.602578
  3.035  7.50793385e-03  5.63690706e-05  0.00000000e+00    4.605613
  3.036  7.48517807e-03  5.60278907e-05  0.00000000e+00    4.608648
  3.037  7.46248380e-03  5.56886644e-05  0.00000000e+00    4.611684
  3.038  7.43985089e-03  5.53513813e-05  0.00000000e+00    4.614722
  3.039  7.41727922e-03  5.50160310e-05  0.00000000e+00    4.617761
  3.040  7.39476862e-03  5.46826030e-05  0.00000000e+00    4.620800
  3.041  7.37231898e-03  5.43510871e-05  0.00000000e+00    4.623841
  3.042  7.34993013e-03  5.40214730e-05  0.00000000e+00    4.626882
  3.043  7.32760195e-03  5.36937504e-05  0.00000000e+00    4.629925
  3.044  7.30533430e-03  5.33679093e-05  0.00000000e+00    4.632968
  3.045  7.28312703e-03  5.30439394e-05  0.00000000e+00    4.636012
  3.046  7.26098001e-03  5.27218307e-05  0.00000000e+00    4.639058
  3.047  7.23889310e-03  5.24015733e-05  0.00000000e+00    4.642105
  3.048  7.21686615e-03  5.20831570e-05  0.00000000e+00    4.645152
  3.049  7.19489903e-03  5.17665721e-05  0.00000000e+00    4.648200
  3.050  7.17299161e-03  5.14518086e-05  0.00000000e+00    4.651250
  3.051  7.15114374e-03  5.11388568e-05  0.00000000e+00    4.654301
  3.052  7.12935529e-03  5.08277068e-05  0.00000000e+00    4.657352
  3.053  7.10762611e-03  5.05183489e-05  0.00000000e+00    4.660404
  3.054  7.08595607e-03  5.02107735e-05  0.00000000e+00    4.663458
  3.055  7.06434504e-03  4.99049709e-05  0.00000000e+00    4.666513
  3.056  7.04279288e-03  4.96009316e-05  0.00000000e+00    4.669568
  3.057  7.02129945e-03  4.92986459e-05  0.00000000e+00    4.672624
  3.058  6.99986461e-03  4.89981046e-05  0.00000000e+00    4.675682
  3.059  6.97848823e-03  4.86992980e-05  0.00000000e+00    4.678741
  3.060  6.95717017e-03  4.84022168e-05  0.00000000e+00    4.681800
  3.061  6.93591030e-03  4.81068518e-05  0.00000000e+00    4.684861
  3.062  6.91470849e-03  4.78131934e-05  0.00000000e+00    4.687922
  3.063  6.89356458e-03  4.75212327e-05  0.00000000e+00    4.690985
  3.064  6.87247846e-03  4.72309602e-05  0.00000000e+00    4.694048
  3.065  6.85144999e-03  4.69423670e-05  0.00000000e+00    4.697113
  3.066  6.83047903e-03  4.66554438e-05  0.00000000e+00    4.700178
  3.067  6.80956545e-03  4.63701816e-05  0.00000000e+00    4.703245
  3.068  6.78870911e-03  4.60865714e-05  0.00000000e+00    4.706312
  3.069  6.76790989e-03  4.58046042e-05  0.00000000e+00    4.709380
  3.070  6.74716764e-03  4.55242711e-05  0.00000000e+00    4.712450
  3.071  6.72648223e-03  4.52455632e-05  0.00000000e+00    4.715521
  3.072  6.70585354e-03  4.49684717e-05  0.00000000e+00    4.718592
  3.073  6.68528142e-03  4.46929877e-05  0.00000000e+00    4.721665
  3.074  6.66476576e-03  4.44191026e-05  0.00000000e+00    4.724738
  3.075  6.64430640e-03  4.41468075e-05  0.00000000e+00    4.727813
  3.076  6.62390323e-03  4.38760940e-05  0.00000000e+00    4.730888
  3.077  6.60355610e-03  4.36069532e-05  0.00000000e+00    4.733964
  3.078  6.58326490e-03  4.33393767e-05  0.00000000e+00    4.737042
  3.079  6.56302948e-03  4.30733560e-05  0.00000000e+00    4.740121
  3.080  6.54284972e-03  4.28088825e-05  0.00000000e+00    4.743200
  3.081  6.52272548e-03  4.25459477e-05  0.00000000e+00    4.746281
  3.082  6.50265664e-03  4.22845434e-05  0.00000000e+00    4.749362
  3.083  6.48264306e-03  4.20246611e-05  0.00000000e+00    4.752445
  3.084  6.46268462e-03  4.17662925e-05  0.00000000e+00    4.755528
  3.085  6.44278118e-03  4.15094294e-05  0.00000000e+00    4.758612
  3.086  6.42293262e-03  4.12540634e-05  0.00000000e+00    4.761698
  3.087  6.40313880e-03  4.10001865e-05  0.00000000e+00    4.764785
  3.088  6.38339960e-03  4.07477904e-05  0.00000000e+00    4.767872
  3.089  6.36371488e-03  4.04968671e-05  0.00000000e+00    4.770961
  3.090  6.34408452e-03  4.02474084e-05  0.00000000e+00    4.774050
  3.091  6.32450840e-03  3.99994064e-05  0.00000000e+00    4.777141
  3.092  6.30498637e-03  3.97528531e-05  0.00000000e+00    4.780232
  3.093  6.28551832e-03  3.95077405e-05  0.00000000e+00    4.783324
  3.094  6.26610411e-03  3.92640607e-05  0.00000000e+00    4.786418
  3.095  6.24674362e-03  3.90218059e-05  0.00000000e+00    4.789513
  3.096  6.22743672e-03  3.87809682e-05  0.00000000e+00    4.792608
  3.097  6.20818329e-03  3.85415398e-05  0.00000000e+00    4.795705
  3.098  6.18898320e-03  3.83035130e-05  0.00000000e+00    4.798802
  3.099  6.16983631e-03  3.80668801e-05  0.00000000e+00    4.801901
  3.100  6.15074251e-03  3.78316334e-05  0.00000000e+00    4.805000
  3.101  6.13170166e-03  3.75977653e-05  0.00000000e+00    4.808101
  3.102  6.11271365e-03  3.73652682e-05  0.00000000e+00    4.811202
  3.103  6.09377835e-03  3.71341345e-05  0.00000000e+00    4.814305
  3.104  6.07489562e-03  3.69043568e-05  0.00000000e+00    4.817408
  3.105  6.05606535e-03  3.66759276e-05  0.00000000e+00    4.820512
  3.106  6.03728741e-03  3.64488393e-05  0.00000000e+00    4.823618
  3.107  6.01856168e-03  3.62230847e-05  0.00000000e+00    4.826725
  3.108  5.99988803e-03  3.59986564e-05  0.00000000e+00    4.829832
  3.109  5.98126634e-03  3.57755470e-05  0.00000000e+00    4.832941
  3.110  5.96269648e-03  3.55537493e-05  0.00000000e+00    4.836050
  3.111  5.94417832e-03  3.53332559e-05  0.00000000e+00    4.839161
  3.112  5.92571176e-03  3.51140598e-05  0.00000000e+00    4.842272
  3.113  5.90729665e-03  3.48961537e-05  0.00000000e+00    4.845384
  3.114  5.88893289e-03  3.46795305e-05  0.00000000e+00    4.848498
  3.115  5.87062034e-03  3.44641831e-05  0.00000000e+00    4.851613
  3.116  5.85235888e-03  3.42501045e-05  0.00000000e+00    4.854728
  3.117  5.83414840e-03  3.40372875e-05  0.00000000e+00    4.857844
  3.118  5.81598876e-03  3.38257252e-05  0.00000000e+00    4.860962
  3.119  5.79787985e-03  3.36154107e-05  0.00000000e+00    4.864081
  3.120  5.77982154e-03  3.34063371e-05  0.00000000e+00    4.867200
  3.121  5.76181372e-03  3.31984974e-05  0.00000000e+00    4.870321
  3.122  5.74385626e-03  3.29918848e-05  0.00000000e+00    4.873442
  3.123  5.72594904e-03  3.27864924e-05  0.00000000e+00    4.876565
  3.124  5.70809194e-03  3.25823136e-05  0.00000000e+00    4.879688
  3.125  5.69028484e-03  3.23793416e-05  0.00000000e+00    4.882812
  3.126  5.67252762e-03  3.21775696e-05  0.00000000e+00    4.885938
  3.127  5.65482016e-03  3.19769911e-05  0.00000000e+00    4.889065
  3.128  5.63716234e-03  3.17775992e-05  0.00000000e+00    4.892192
  3.129  5.61955403e-03  3.15793875e-05  0.00000000e+00    4.895321
  3.130  5.60199513e-03  3.13823494e-05  0.00000000e+00    4.898450
  3.131  5.58448551e-03  3.11864784e-05  0.00000000e+00    4.901581
  3.132  5.56702504e-03  3.09917678e-05  0.00000000e+00    4.904712
  3.133  5.54961362e-03  3.07982113e-05  0.00000000e+00    4.907845
  3.134  5.53225112e-03  3.06058025e-05  0.00000000e+00    4.910978
  3.135  5.51493743e-03  3.04145349e-05  0.00000000e+00    4.914113
  3.136  5.49767243e-03  3.02244021e-05  0.00000000e+00    4.917248
  3.137  5.48045599e-03  3.00353979e-05  0.00000000e+00    4.920384
